AutoNum,playerID,birthyear,yearID,salary,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,GIDP,SF,SH,HBP,IBB
9236,gomezca01,1985,2016,9000000,1,HOU,AL,85,295,27,62,16,1,5,29,13,2,21,100,11,0,3,4,2
9237,gomezca01,1985,2016,9000000,2,TEX,AL,33,116,18,33,6,0,8,24,5,3,13,36,0,0,0,1,0
9238,gomezje01,1988,2016,1400000,1,PHI,NL,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9239,gonzaad01,1982,2016,21000000,1,LAN,NL,156,568,69,162,31,0,18,90,0,2,55,117,16,6,0,4,9
9240,gonzaca01,1985,2016,17428571,1,COL,NL,150,584,87,174,42,2,25,100,2,2,46,129,10,1,0,1,6
9241,gonzagi01,1985,2016,12100000,1,WAS,NL,32,52,1,7,2,0,0,2,0,0,0,24,0,1,5,1,0
9242,gonzama01,1989,2016,2000000,1,HOU,AL,141,484,55,123,26,3,13,51,12,6,22,118,16,1,6,5,1
9243,gordoal01,1984,2016,12000000,1,KCA,AL,128,445,62,98,16,2,17,40,8,1,52,148,9,1,0,8,3
9244,gordode01,1988,2016,3242202,1,MIA,NL,79,325,47,87,7,6,1,14,30,7,18,55,4,1,1,0,1
9245,gorete01,1991,2016,508500,1,KCA,AL,17,3,6,0,0,0,0,0,11,2,0,1,0,0,0,0,0
9246,gosean01,1990,2016,525000,1,DET,AL,30,91,11,19,2,2,2,7,0,1,9,38,1,0,0,1,0
9247,gosseph01,1988,2016,513900,1,ARI,NL,122,220,26,61,12,1,2,13,3,0,15,46,0,2,2,1,0
9248,grandcu01,1981,2016,16000000,1,NYN,NL,150,545,88,129,24,5,30,59,4,2,74,130,10,5,0,9,7
9249,grandya01,1988,2016,2800000,1,LAN,NL,126,390,49,89,14,1,27,72,1,3,64,116,11,1,0,2,1
9250,graveke01,1990,2016,512500,1,OAK,AL,31,4,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0
9251,grayjo02,1991,2016,509500,1,COL,NL,29,47,2,7,2,0,0,4,0,0,2,30,0,0,6,0,0
9252,grayso01,1989,2016,527500,1,OAK,AL,22,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9253,greensh02,1988,2016,517000,1,DET,AL,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9254,gregelu01,1984,2016,6750000,1,HOU,AL,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9255,gregodi01,1990,2016,2425000,1,NYA,AL,153,562,68,155,32,2,20,70,7,1,19,82,9,5,5,6,2
9256,greinza01,1983,2016,31799030,1,ARI,NL,27,52,4,11,1,0,0,3,1,0,3,9,0,2,3,0,0
9257,grichra01,1991,2016,520000,1,SLN,NL,132,446,66,107,29,3,24,68,5,4,28,141,9,1,0,3,0
9258,grillja01,1976,2016,3625000,1,ATL,NL,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9259,grillja01,1976,2016,3625000,2,TOR,AL,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9260,grimmju01,1988,2016,1275000,1,CHN,NL,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9261,gurkaja01,1988,2016,660000,1,COL,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9262,gutiefr01,1983,2016,1500000,1,SEA,AL,98,248,33,61,9,0,14,39,1,0,29,85,6,3,0,3,0
9263,guyerbr01,1986,2016,1185000,1,TBA,AL,63,212,27,51,12,1,7,18,2,1,12,42,3,1,1,23,1
9264,guyerbr01,1986,2016,1185000,2,CLE,AL,38,81,12,27,5,0,2,14,1,1,7,13,3,0,0,8,0
9265,gyorkje01,1988,2016,4000000,1,SLN,NL,128,400,58,97,9,1,30,59,0,0,37,96,11,1,0,0,1
9266,hamelco01,1983,2016,22500000,1,TEX,AL,32,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
9267,hamilbi02,1990,2016,570000,1,CIN,NL,119,411,69,107,19,3,3,17,58,8,36,93,5,1,11,1,0
9268,hammeja01,1982,2016,9000000,1,CHN,NL,35,65,6,16,3,0,0,7,0,0,1,24,0,0,3,0,0
9269,hanigry01,1980,2016,3700000,1,BOS,AL,35,105,9,18,4,0,1,14,0,0,7,27,5,0,0,1,0
9270,happja01,1982,2016,10000000,1,TOR,AL,32,7,2,2,0,0,0,0,0,0,0,3,0,0,3,0,0
9271,hardybl01,1987,2016,520500,1,DET,AL,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9272,hardyjj01,1982,2016,12209424,1,BAL,AL,115,405,43,109,29,0,9,48,0,0,26,68,14,6,1,0,1
9273,harpebr03,1992,2016,5000000,1,WAS,NL,147,506,84,123,24,2,24,86,21,10,108,117,11,10,0,3,20
9274,harrijo05,1987,2016,5250000,1,PIT,NL,131,487,57,138,25,7,4,59,19,4,18,76,10,8,4,5,0
9275,harvema01,1989,2016,4325000,1,NYN,NL,17,22,2,3,1,0,0,0,0,0,0,8,1,0,3,0,0
9276,hatchch02,1985,2016,1065000,1,LAN,NL,37,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
9277,hazelje01,1987,2016,507500,1,SLN,NL,114,200,35,47,7,3,12,28,5,2,18,64,1,2,4,0,2
9278,headlch01,1984,2016,13000000,1,NYA,AL,140,467,58,118,18,1,14,51,8,2,51,118,7,5,0,6,3
9279,heanean01,1991,2016,515000,1,LAA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9280,hechaad01,1989,2016,2625000,1,MIA,NL,155,508,52,120,17,6,3,38,1,0,33,73,10,3,2,1,7
9281,heisech01,1984,2016,1250000,1,WAS,NL,83,139,18,30,3,1,9,17,0,1,13,44,0,1,0,2,0
9282,hellije01,1987,2016,7000000,1,PHI,NL,32,54,3,9,1,0,0,4,0,0,4,24,1,0,8,0,0
9283,hendeji01,1982,2016,600000,1,NYN,NL,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9284,hendrky01,1989,2016,541000,1,CHN,NL,32,58,1,8,0,0,0,2,0,0,1,29,0,0,8,1,0
9285,hendrli01,1989,2016,523400,1,OAK,AL,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9286,hernace02,1990,2016,525000,1,PHI,NL,155,547,67,161,14,11,6,39,17,13,66,116,6,2,5,2,4
9287,hernada01,1985,2016,3900000,1,PHI,NL,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9288,hernaen02,1991,2016,520000,1,LAN,NL,109,216,25,41,8,0,7,18,2,0,28,64,3,0,0,0,1
9289,hernafe02,1986,2016,25857143,1,SEA,AL,25,6,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0
9290,herreke01,1989,2016,2550000,1,KCA,AL,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9291,herreod01,1991,2016,528000,1,PHI,NL,159,583,87,167,21,6,15,49,25,7,63,134,6,2,2,6,7
9292,herrmch01,1987,2016,515900,1,ARI,NL,56,148,21,42,5,4,6,28,4,0,16,44,2,1,1,0,1
9293,hestoch01,1988,2016,530000,1,SFN,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9294,heywaja01,1989,2016,19555288,1,CHN,NL,142,530,61,122,27,1,7,49,11,4,54,93,12,2,1,5,0
9295,hicksaa01,1989,2016,574000,1,NYA,AL,123,327,32,71,13,1,8,31,3,4,30,68,7,3,1,0,1
9296,hillaa01,1982,2016,12000000,1,MIL,NL,78,254,34,72,11,0,8,29,4,2,30,43,5,4,0,2,0
9297,hillaa01,1982,2016,12000000,2,BOS,AL,47,124,14,27,3,0,2,9,0,0,11,16,1,0,0,1,2
9298,hillri01,1980,2016,6000000,1,OAK,AL,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9299,hillri01,1980,2016,6000000,2,LAN,NL,6,12,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
9300,hinojda01,1986,2016,514000,1,PHI,NL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9301,hochelu01,1983,2016,5500000,1,KCA,AL,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9302,holadbr01,1987,2016,519000,1,TEX,AL,30,84,14,20,6,1,2,13,0,1,5,16,0,2,1,2,0
9303,holadbr01,1987,2016,519000,2,BOS,AL,14,33,3,7,1,0,0,1,0,0,2,12,1,0,0,0,0
9304,hollima01,1980,2016,17000000,1,SLN,NL,110,382,48,94,20,1,20,62,0,0,35,71,9,1,0,8,1
9305,holtbr01,1988,2016,606000,1,BOS,AL,94,290,45,74,16,0,7,34,4,3,27,58,5,3,1,3,0
9306,holtty01,1989,2016,508000,1,CIN,NL,106,179,21,42,5,3,0,13,4,3,23,48,6,1,3,2,0
9307,hoovejj01,1987,2016,1400000,1,CIN,NL,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9308,hosmeer01,1989,2016,8250000,1,KCA,AL,158,605,80,161,24,1,25,104,5,3,57,132,18,4,0,1,5
9309,howeljp01,1983,2016,6250000,1,LAN,NL,64,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
9310,hudsoda01,1987,2016,2700000,1,ARI,NL,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9311,hugheja02,1985,2016,2175000,1,PIT,NL,67,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9312,hugheph01,1986,2016,9200000,1,MIN,AL,12,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
9313,hundlni01,1983,2016,3150000,1,COL,NL,83,289,30,75,20,1,10,48,0,0,25,65,12,1,1,1,3
9314,huntece01,1988,2016,507500,1,PHI,NL,13,34,3,3,0,0,1,1,0,0,2,6,1,0,0,0,0
9315,hunteto02,1986,2016,2000000,1,CLE,AL,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9316,hunteto02,1986,2016,2000000,2,BAL,AL,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9317,iannech01,1983,2016,4250000,1,SEA,AL,94,295,23,62,14,0,7,24,0,0,38,83,4,2,1,2,0
9318,iglesjo01,1990,2016,2100000,1,DET,AL,137,467,57,119,26,0,4,32,7,4,28,50,12,3,7,8,1
9319,iglesra01,1990,2016,3214285,1,CIN,NL,37,11,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
9320,inciaen01,1990,2016,523000,1,ATL,NL,131,522,85,152,24,7,3,29,16,7,45,68,8,2,5,4,5
9321,infanom01,1981,2016,7750000,1,KCA,AL,39,134,16,32,9,1,0,11,0,0,9,23,0,4,2,0,0
9322,iwakuhi01,1981,2016,10976096,1,SEA,AL,33,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9323,jacksau01,1987,2016,5000000,1,CHA,AL,54,181,24,46,12,2,0,18,2,1,17,39,3,2,2,1,0
9324,jacksed01,1983,2016,507500,1,MIA,NL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9325,jacksed01,1983,2016,507500,2,SDN,NL,16,23,2,5,1,0,0,2,1,0,3,11,0,0,1,0,0
9326,jackslu01,1991,2016,508500,1,TEX,AL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9327,jankotr01,1991,2016,508800,1,SDN,NL,131,335,53,82,13,2,2,12,30,12,42,100,5,0,3,2,0
9328,janseke01,1987,2016,10650000,1,LAN,NL,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9329,jasojo01,1983,2016,4000000,1,PIT,NL,132,380,45,102,25,3,8,42,0,4,45,74,8,1,1,5,0
9330,jayjo02,1985,2016,6225000,1,SDN,NL,90,347,49,101,26,1,2,26,2,0,19,78,5,0,1,6,0
9331,jeffrje01,1987,2016,519100,1,MIL,NL,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9332,jeffrje01,1987,2016,519100,2,TEX,AL,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9333,jennida01,1987,2016,810000,1,CHA,AL,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9334,jennide01,1986,2016,3300000,1,TBA,AL,65,200,22,40,7,1,7,20,2,0,21,58,4,1,1,2,0
9335,jepseke01,1984,2016,5312000,1,MIN,AL,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9336,jepseke01,1984,2016,5312000,2,TBA,AL,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9337,jimenub01,1984,2016,12673102,1,BAL,AL,30,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9338,johnsch05,1984,2016,8007500,1,MIA,NL,113,243,20,54,11,0,5,24,0,0,19,78,13,0,1,1,2
9339,johnsji04,1983,2016,2500000,1,ATL,NL,65,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9340,johnske05,1982,2016,2000000,1,ATL,NL,49,121,8,26,6,0,1,10,1,0,10,25,4,1,0,0,1
9341,johnske05,1982,2016,2000000,2,NYN,NL,82,183,17,49,8,0,9,24,3,0,15,40,2,1,0,2,1
9342,jonesad01,1985,2016,16329674,1,BAL,AL,152,619,86,164,19,0,29,83,2,0,39,115,13,8,1,5,2
9343,jonesna01,1986,2016,900000,1,CHA,AL,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9344,josepca01,1986,2016,523500,1,BAL,AL,49,132,7,23,3,0,0,0,0,0,7,28,6,0,2,0,0
9345,joycema01,1984,2016,1000000,1,PIT,NL,140,231,45,56,10,1,13,42,1,1,59,67,9,0,0,3,4
9346,jungmta01,1989,2016,518500,1,MIL,NL,8,8,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0
9347,kangju01,1987,2016,2500000,1,PIT,NL,103,318,45,81,19,0,21,62,3,1,36,79,11,2,0,14,1
9348,karnsna01,1987,2016,523700,1,SEA,AL,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9349,kazmisc01,1984,2016,14985384,1,LAN,NL,27,43,3,5,0,0,0,2,0,0,1,24,1,0,6,0,0
9350,kelake01,1993,2016,518000,1,TEX,AL,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9351,kellesh01,1984,2016,4000000,1,WAS,NL,67,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9352,kellyjo05,1988,2016,2600000,1,BOS,AL,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9353,kempma01,1984,2016,21500000,1,SDN,NL,100,409,54,107,24,0,23,69,0,0,16,100,8,6,0,0,3
9354,kempma01,1984,2016,21500000,2,ATL,NL,56,214,35,60,15,0,12,39,1,0,20,56,9,6,0,1,3
9355,kendrho01,1983,2016,9540378,1,LAN,NL,146,487,65,124,26,2,8,40,10,2,50,96,20,3,0,3,2
9356,kenneia01,1984,2016,7500000,1,KCA,AL,33,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
9357,kensilo01,1982,2016,575000,1,DET,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9358,kershcl01,1988,2016,33000000,1,LAN,NL,23,46,2,8,1,0,0,3,0,0,1,12,0,0,3,0,0
9359,keuchda01,1988,2016,7250000,1,HOU,AL,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9360,kiermke01,1990,2016,514400,1,TBA,AL,105,366,55,90,20,2,12,37,21,3,40,74,5,1,0,7,1
9361,kimbrcr01,1988,2016,11000000,1,BOS,AL,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9362,kimhy01,1988,2016,2800000,1,BAL,AL,95,305,36,92,16,1,6,22,1,3,36,51,5,1,0,4,0
9363,kinslia01,1982,2016,14000000,1,DET,AL,153,618,117,178,29,4,28,83,14,6,45,115,5,3,0,13,0
9364,kipnija01,1987,2016,6166667,1,CLE,AL,156,610,91,168,41,4,23,82,15,3,60,146,21,7,5,6,0
9365,kleinph01,1989,2016,509500,1,TEX,AL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9366,kleinph01,1989,2016,509500,2,PHI,NL,4,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
9367,klubeco01,1986,2016,4700000,1,CLE,AL,32,4,1,1,1,0,0,0,0,0,0,3,0,0,2,0,0
9368,knebeco01,1991,2016,513000,1,MIL,NL,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9369,koehlto01,1986,2016,3500000,1,MIA,NL,33,51,1,5,0,0,0,4,0,0,1,28,0,0,4,0,0
9370,kontoge01,1985,2016,1150000,1,SFN,NL,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9371,kratzer01,1980,2016,850000,1,HOU,AL,15,29,0,2,1,0,0,0,0,0,1,14,1,0,0,0,0
9372,kratzer01,1980,2016,850000,2,PIT,NL,18,56,3,6,1,0,1,4,0,0,0,18,2,0,1,0,0
9373,lackejo01,1978,2016,16000000,1,CHN,NL,29,63,1,6,2,0,0,2,0,0,2,31,1,0,4,0,0
9374,lagarju01,1989,2016,2500000,1,NYN,NL,79,142,15,34,7,2,3,9,4,2,11,27,4,1,4,2,1
9375,lambja01,1990,2016,520300,1,ARI,NL,151,523,81,130,31,9,29,91,6,1,64,154,13,4,0,3,5
9376,lambjo02,1990,2016,507500,1,CIN,NL,14,20,0,1,0,0,0,0,0,0,1,12,0,0,1,0,0
9377,lamboan01,1988,2016,3000000,1,OAK,AL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9378,lasteto01,1989,2016,532000,1,CHN,NL,74,148,17,40,12,1,2,11,0,1,18,27,2,0,0,2,1
9379,lawribr01,1990,2016,4125000,1,CHA,AL,94,351,35,87,22,0,12,36,7,3,30,109,3,1,0,2,2
9380,layneto01,1984,2016,563750,1,BOS,AL,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9381,layneto01,1984,2016,563750,2,NYA,AL,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9382,leakemi01,1987,2016,12000000,1,SLN,NL,34,49,3,7,1,0,0,4,0,0,3,19,3,0,3,0,0
9383,leeda02,1982,2016,1000000,1,SEA,AL,104,292,33,74,9,0,14,49,0,0,20,74,8,0,0,5,2
9384,lemahdj01,1988,2016,3000000,1,COL,NL,146,552,104,192,32,8,11,66,11,7,66,80,19,6,8,3,2
9385,leonar01,1988,2016,510500,1,TOR,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9386,lestejo01,1984,2016,25000000,1,CHN,NL,33,59,3,6,3,0,0,6,0,0,6,18,2,0,10,0,0
9387,lewisco01,1979,2016,6000000,1,TEX,AL,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9388,lindad01,1983,2016,8000000,1,SEA,AL,126,401,48,96,17,0,20,58,0,1,26,89,14,2,0,1,3
9389,lindofr01,1993,2016,540300,1,CLE,AL,158,604,99,182,30,3,15,78,19,5,57,88,18,15,3,5,3
9390,liriafr01,1983,2016,13666667,1,PIT,NL,23,42,2,12,1,0,1,5,0,0,0,16,0,0,0,0,0
9391,liriafr01,1983,2016,13666667,2,TOR,AL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9392,lobatjo01,1984,2016,1387500,1,WAS,NL,39,99,10,23,3,1,3,8,0,0,12,18,4,1,1,1,1
9393,lobstky01,1989,2016,520000,1,PIT,NL,14,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9394,lockeje01,1987,2016,3025000,1,PIT,NL,31,32,0,4,0,0,0,0,0,0,1,17,0,0,6,0,0
9395,loganbo02,1984,2016,6250000,1,COL,NL,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9396,longoev01,1985,2016,12600018,1,TBA,AL,160,633,81,173,41,4,36,98,0,3,42,144,13,7,0,3,6
9397,lopezja02,1977,2016,5000000,1,SFN,NL,68,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9398,lorenmi01,1992,2016,516500,1,CIN,NL,36,5,1,1,0,0,1,3,0,0,0,2,0,0,0,0,0
9399,loupaa01,1987,2016,1050000,1,TOR,AL,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9400,lowema01,1983,2016,5500000,1,DET,AL,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9401,lowrije01,1984,2016,7500000,1,OAK,AL,87,338,30,89,12,1,2,27,0,0,26,65,10,4,0,1,0
9402,lucrojo01,1986,2016,4100000,1,MIL,NL,95,338,48,101,17,3,13,50,5,0,33,70,12,4,0,1,3
9403,lucrojo01,1986,2016,4100000,2,TEX,AL,47,152,19,42,7,0,11,31,0,0,14,30,4,0,0,2,2
9404,luebkco01,1985,2016,1000000,1,PIT,NL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9405,lylesjo01,1990,2016,2975000,1,COL,NL,40,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
9406,lyonsty01,1988,2016,512500,1,SLN,NL,30,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
9407,machama01,1992,2016,5000000,1,BAL,AL,157,640,105,188,40,1,37,96,0,3,48,120,14,5,0,3,9
9408,madsory01,1980,2016,6666667,1,OAK,AL,63,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9409,maedake01,1988,2016,3125000,1,LAN,NL,35,57,5,7,1,0,1,4,0,0,1,16,1,0,8,0,0
9410,maldoma01,1986,2016,1125000,1,MIL,NL,76,208,21,42,7,0,8,21,1,0,35,56,6,1,3,6,9
9411,manesse01,1988,2016,1400000,1,SLN,NL,29,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9412,manshje01,1985,2016,765000,1,CLE,AL,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9413,margoma01,1994,2016,512500,1,SDN,NL,10,37,4,9,4,1,0,3,2,0,0,7,0,0,0,0,0
9414,marisja01,1991,2016,519500,1,HOU,AL,118,287,40,60,18,1,5,21,10,5,16,83,4,1,4,3,0
9415,markani01,1983,2016,11000000,1,ATL,NL,158,599,67,161,38,0,13,89,0,2,71,101,16,9,0,5,9
9416,marteke01,1993,2016,515400,1,SEA,AL,119,437,55,113,21,2,1,33,11,5,18,84,10,6,3,2,0
9417,martest01,1988,2016,3333333,1,PIT,NL,129,489,71,152,34,5,9,46,47,12,23,104,8,0,1,16,5
9418,martica04,1991,2016,539000,1,SLN,NL,33,59,5,14,1,0,0,6,0,0,0,13,1,1,4,1,0
9419,martijd02,1987,2016,6750000,1,DET,AL,120,460,69,141,35,2,22,68,1,2,49,128,13,5,0,3,2
9420,martile01,1988,2016,4150000,1,SEA,AL,143,518,72,128,17,3,15,47,24,6,44,149,10,7,4,3,0
9421,martiru01,1983,2016,15000000,1,TOR,AL,137,455,62,105,16,0,20,74,2,1,64,148,12,5,1,10,1
9422,martivi01,1978,2016,18000000,1,DET,AL,154,553,65,160,22,0,27,86,0,0,50,90,19,3,0,4,8
9423,mathije01,1983,2016,1500000,1,MIA,NL,41,126,12,30,4,1,2,15,0,0,4,36,1,0,1,1,0
9424,matusbr01,1987,2016,3900000,1,BAL,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9425,matusbr01,1987,2016,3900000,2,CHN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9426,matzst01,1991,2016,515750,1,NYN,NL,24,36,0,5,1,1,0,2,0,0,4,11,2,1,4,0,0
9427,mauerjo01,1983,2016,23000000,1,MIN,AL,134,494,68,129,22,4,11,49,2,0,79,93,11,2,0,1,10
9428,maurebr01,1990,2016,526400,1,SDN,NL,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9429,maybica01,1987,2016,8000000,1,DET,AL,94,349,65,110,14,5,4,43,15,6,36,69,8,1,2,3,0
9430,mcallza01,1987,2016,1300000,1,CLE,AL,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9431,mccanbr01,1984,2016,17000000,1,NYA,AL,130,429,56,104,13,0,20,58,1,0,54,99,15,2,0,7,2
9432,mccanja02,1990,2016,519500,1,DET,AL,105,344,31,76,9,1,12,48,0,1,23,109,12,3,1,2,0
9433,mccarbr01,1983,2016,12500000,1,LAN,NL,10,13,0,0,0,0,0,1,0,0,2,6,0,0,0,0,0
9434,mcculla02,1993,2016,516700,1,HOU,AL,14,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9435,mccutan01,1986,2016,13208333,1,PIT,NL,153,598,81,153,26,3,24,79,6,7,69,143,15,3,0,5,7
9436,mcfartj01,1989,2016,523500,1,BAL,AL,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9437,mcgeeja01,1986,2016,4800000,1,COL,NL,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9438,mcgowdu01,1982,2016,1000000,1,MIA,NL,55,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
9439,mchugco01,1987,2016,529000,1,HOU,AL,33,6,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0
9440,medlekr01,1985,2016,5500000,1,KCA,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9441,melanma01,1985,2016,9650000,1,PIT,NL,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9442,melanma01,1985,2016,9650000,2,WAS,NL,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9443,mercejo03,1986,2016,2075000,1,PIT,NL,149,519,66,133,22,3,11,59,1,1,51,83,11,2,7,5,8
9444,mesorde01,1988,2016,5025000,1,CIN,NL,16,50,2,7,1,0,0,1,0,1,5,10,3,0,0,0,0
9445,mileywa01,1986,2016,16329674,1,SEA,AL,19,7,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
9446,mileywa01,1986,2016,16329674,2,BAL,AL,11,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
9447,millean01,1985,2016,9000000,1,NYA,AL,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9448,millean01,1985,2016,9000000,2,CLE,AL,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9449,millebr02,1989,2016,527600,1,TBA,AL,152,548,73,133,29,6,30,81,6,4,47,149,5,3,0,3,0
9450,milleju02,1987,2016,509500,1,COL,NL,40,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9451,millesh01,1990,2016,4350000,1,ARI,NL,21,32,4,4,1,1,0,0,0,0,0,21,0,0,2,0,0
9452,milonto01,1987,2016,4500000,1,MIN,AL,19,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9453,mitchbr01,1991,2016,516650,1,NYA,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9454,molinya01,1982,2016,14200000,1,SLN,NL,147,534,56,164,38,1,8,58,3,2,39,63,22,2,0,6,1
9455,montemi01,1983,2016,14000000,1,CHN,NL,86,241,33,52,8,1,8,33,1,0,38,58,8,2,0,3,5
9456,montgmi01,1989,2016,515000,1,SEA,AL,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9457,montgmi01,1989,2016,515000,2,CHN,NL,17,11,2,1,0,0,0,1,0,0,0,5,0,0,0,0,0
9458,moorema02,1989,2016,5100000,1,TBA,AL,21,7,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0
9459,moorema02,1989,2016,5100000,2,SFN,NL,12,24,2,1,0,0,0,0,0,0,0,11,0,0,4,0,0
9460,moralfr01,1986,2016,2000000,1,TOR,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9461,moralke01,1983,2016,9000000,1,KCA,AL,154,558,65,147,24,0,30,93,0,0,48,120,20,5,0,7,2
